youtube_id,source,title
l0mA0-s-hN8,channel,15-Jan-2026 | William Weds ludhiyaa's Wedding Ceremony | Nizampet | Ophir Ministries
DwReWyHDExQ,channel,14-Jan-2026 | Pas Dr మద్దెల అరుణ్ కుమార్ హస్తనిక్షేపణ రజతోత్సవ సభ! | Mor Meeting
e0QqHQ8uT2k,channel,14-Jan-2026 | Pas Dr మద్దెల అరుణ్ కుమార్ హస్తనిక్షేపణ రజతోత్సవ సభ! | Mor Meeting
l8YNzObl0iI,channel,13-Jan-2026 | Pas Dr మద్దెల అరుణ్ కుమార్ హస్తనిక్షేపణ రజతోత్సవ సభ! | Night Meeting
6oz7tsO6OWc,channel,13-Jan-2026 | Pas Dr మద్దెల అరుణ్ కుమార్ హస్తనిక్షేపణ రజతోత్సవ సభ! | Night Meeting
WKGm6pWHq3o,channel,13-Jan-2026 | Pas Dr మద్దెల అరుణ్ కుమార్ | బైబిల్ పరిశోధన తరగతులు
7jwgttlcTgY,channel,12-Jan-2026 | Pastor John Abraham Samuel Funeral Service
vfOWll_U_5s,channel,11-Jan-2026 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
5afpLhlz0aY,channel,11-Jan-2026 | Sunday Service | First Message | Central Church | Apostle Dr AS Ranjith Ophir
S3H_BWxLr7I,channel,#ksm: 258: Ksheerasagara Madhanam क्षीरसागर मंथन #QandA Ranjith Ophir l Mark Babu 10-01-2026
VHUO_jLidfI,channel,ఓఫిరిస్టులకు మాత్రమే ప్రత్యేక సందేశం!! | సంపూర్ణ రాత్రి ప్రార్థన | Apostle Dr Ophir | 08-Jan-2026
hHvW-XBEBaE,channel,కర్మేలు ప్రార్థన ఎందుకు?? | Central Church | Apostle Dr AS Ranjeet Ophir | 07-Jan-2026
SkI0FyIK3Q8,channel,సాతానుపై క్రీస్తు సైనికుల పోరాటం!! | సంపూర్ణ రాత్రి ప్రార్థన | Apostle Dr Ophir | 07-Jan-2026
caGhJOCatk4,channel,వ్యూహాత్మక ప్రార్థన!! | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare | Apostle Dr Ophir | 06-Jan-2026
wxr7kR9_vI4,channel,04-Jan-2026 | Sunday Service | First Message | Malkajgiri Church | Apostle Dr AS Ranjith Ophir
35xYpOj-dyk,channel,04-Jan-2026 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
Ei_KhOh1wS8,channel,03-Jan-2026 | Pas Immadi Nathaniel  Memorial Service
iQ-KKPWsCtg,channel,03-Jan-2026 | Pas Immadi Nathaniel  Memorial Service
bnOxsY_jKxk,channel,#ksm: 257: Ksheerasagara Madhanam क्षीरसागर मंथन #QandA Ranjith Ophir l Mark Babu 03-01-2026
yzQSRsv9zQY,channel,03-Jan-2026 | Pas Immadi Nathaniel  Memorial Service
uNOxKtutYtU,channel,01-Jan-2026 |  నూతన సంవత్సర సందేశం! | Central Church | Apostle Dr AS Ranjith Ophir
lzahfz1GnwU,channel,1-Jan-2026 | New Year Service 2026 | Central Church | Apostle Dr AS Ranjith Ophir
ruPt0qMtUbM,channel,1-Jan-2026 | New Year Service 2026 | Central Church | Apostle Dr AS Ranjith Ophir
Y2beBi1a8fM,channel,31-Dec-2025 | Wach Night Service | Central Church | Apostle Dr AS Ranjith Ophir
Qv1ku7BjFXQ,channel,26 -Decr -2025 | అందరు వినవలసిన అద్భుత క్రిస్మస్ సందేశం!!
jTlMzmRGh4w,channel,28-Dec-2025 | Sunday Service | First Message | Malkajgiri Church | Apostle Dr AS Ranjith Ophir
IkMcbhkwJbw,channel,28-Dec-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
JgVnqQxQSTQ,channel,28-Dec-2025 | 25th Silver Jubilee Ordination Day | Pastor Neil Armstrong
Kf3tufwMWlQ,channel,#ksm: 256: Ksheerasagara Madhanam क्षीरसागर मंथन #QandA Ranjith Ophir l Mark Babu 27-12-2025
qXrERXAtXqs,channel,26-12-2025 | Christmas Celebrations | Gulmohar Christmas Celebration
Yu93AmM03L8,channel,25-12-2025 | Christmas Service | Central Church | Apostle Dr AS Ranjith Ophir
vepTJJ2rl7Q,channel,25-12-2025 | Christmas Service | Central Church | Apostle Dr AS Ranjith Ophir
PNG_yZECL2w,channel,25-12-2025 | Christmas Celebrations | AFGC Jagathgirigutta
dMMsxYpOnVU,channel,23-12-2025 | Mega Christmas Celebrations | Central Church |  KPHB Function మెగా క్రిస్మస్ సందేశం!
ORcNV-Jtn9s,channel,21 Dec 2025  సెంట్రల్ చర్చ్ అసోసియేట్ పాస్టర్ క్రిస్టఫర్ మేరమ్మల వివాహ సిల్వర్ జూబ్లీ సెలబ్రేషన్
Z3yx-4XCqOc,channel,"23-12-2025 | Mega Christmas Celebrations | Central Church |  KPHB Function Hall, Hyderabad"
6BZe6crunnY,channel,"22-12-2025 | Grand Christmas Celebrations | Ram Nagar, Hyderabad"
xQqUmvRGq7M,channel,"22-12-2025 | Grand Christmas Celebrations | Ram Nagar, Hyderabad"
kyZIaOZk9x4,channel,21-12-2025 | Christmas Celebrations | Devender Nagar | Apostle Dr AS Ranjith Ophir
Vfx8R0Gg2tQ,channel,21-12-2025 | Christmas Celebrations | Devender Nagar | Apostle Dr AS Ranjith Ophir
QHb9cKP_hGM,channel,21-12-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
jneh-d2I8uk,channel,20-12-2025 | అద్దంకి స్వామిదాస్ గారి కుటుంబ సెమీ క్రిస్మస్ \OphirMinistries
bzXAKmAET6w,channel,#ksm: 255: Ksheerasagara Madhanam क्षीरसागर मंथन #QandA Ranjith Ophir l Mark Babu 20-12-2025
wfVCuKFzDoU,channel,"19-Dec-25 | Semi Christmas Celebrations | Double Bedrooms, Bachupally | Ophir Ministries"
9VIf3sQy4k4,channel,"19-Dec-25 | Semi Christmas Celebrations | Double Bedrooms, Bachupally | Ophir Ministries"
FLd586DnyWw,channel,"19-Dec-25 | Semi Christmas Celebrations | Double Bedrooms, Bachupally | Ophir Ministries"
8hDGDgWoXsY,channel,"19-Dec-25 | Semi Christmas Celebrations | Double Bedrooms, Bachupally | Ophir Ministries"
fHMvU_IXzJE,channel,"19-Dec-25 | Semi Christmas Celebrations | Double Bedrooms, Bachupally | Ophir Ministries"
plcCK_iBIR8,channel,17-Dec-25 | అగాపే స్త్రీల సమైక్య సమావేశం | Nizampet Church Grounds
YB4oHIRk3x8,channel,17-Dec-25 | అగాపే స్త్రీల సమైక్య సమావేశం | Nizampet Church Grounds
gQi_Do7qSDI,channel,17-Dec-25 | అగాపే స్త్రీల సమైక్య సమావేశం | Nizampet Church Grounds
zyXPbAEkkuE,channel,16-Dec-2025 | Christmas Celebrations of ACE Club Miyapur | Apo Dr AS Ranjeet Ophir
xP0_Ks5S5Lw,channel,15-Dec-25 | AFGC Alwal Branch 4th Anniversary & Pre Christmas Celebrations - 2025
Rkz1iBD5qW8,channel,14-12-2025 | Semi Christmas Celebrations | AFGC Malkajgiri
EYTs1Ditgr8,channel,14-12-2025 | Semi Christmas Celebrations | AFGC Malkajgiri
wqCfyDtIrts,channel,14-12-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
o_nhZ_4gOTY,channel,12-12-2025 | Wedding Ceremony | Eluru | Ophir Ministries
5618FQjp74U,channel,11-12-2025 | Semi Christmas | 2BHK Dundigal | Ophir Ministries
bqwML3VwBmA,channel,10-12-2025 | తెలంగాణ రాష్ట్ర అభిషిక్త దైవజనుల సహవాసము! | Ophir Ministries
VL1IHOl1gc0,channel,09-12-2025 |  లేఖన పరి శోధన సదస్సు ! పాల్వంచ! | Apostle Dr AS Ranjith Ophir
tkPFOIErujM,channel,09-12-2025 |  లేఖన పరి శోధన సదస్సు ! పాల్వంచ! | Apostle Dr AS Ranjith Ophir
P90NqoFQ8Tg,channel,09-12-2025 | క్రిస్మస్ ఆనందం!పాల్వంచ!  | Apostle Dr AS Ranjith Ophir
-V6VbPy4jSw,channel,08-12-2025 | క్రిస్మస్ ఆనందం! పాల్వంచ | Apostle Dr AS Ranjith Ophir
yazFhmwnMcU,channel,08-12-2025 | సందేశం ! అన్న ప్రాసన & నామకరణ మహోత్సవం! కొత్తగూడెం!  | Apostle Dr AS Ranjith Ophir
26kT6niHFPI,channel,08-12-2025 | అన్న ప్రాసన & నామకరణ మహోత్సవం! కొత్తగూడెం!  | Apostle Dr AS Ranjith Ophir
qVB3MxpByg4,channel,08-12-2025 | అన్న ప్రాసన & నామకరణ మహోత్సవం! కొత్తగూడెం!  | Apostle Dr AS Ranjith Ophir
yyAAx98VoLs,channel,07-12-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
egEajD_lxCE,channel,07-12-2025 | Sunday Service | First Message | Central Church | Apostle Dr AS Ranjith Ophir
VQwgU3fOhPk,channel,06-12-2025 | సందేశం !తూర్పు పశ్చిమ గోదావరి 5జిల్లాల సేవకులకుడిక! | Day 2 |  Apo Dr AS Ranjith Ophir
Nbn7kbhRe2o,channel,05-12-2025 | పాస్టర్ కాశీ బాలయ్య గారి దైవసేవ  రజతోత్సవ పండుగ!| Apo Dr AS Ranjith Ophir
jF0qgvmiQPk,channel,05-12-2025 | పాస్టర్ కాశీ బాలయ్య గారి దైవసేవ  రజతోత్సవ పండుగ!| Apo Dr AS Ranjith Ophir
yNnj5Ny_27E,channel,05-12-2025 | పాస్టర్ కాశీ బాలయ్య గారి దైవసేవ ప్రజాసేవ జీవిత రజతోత్సవ పండుగ!| Apo Dr AS Ranjith Ophir
zd3SNc_Q_Xk,channel,05-12-2025 | పాస్టర్ కాశీ బాలయ్య గారి దైవసేవ ప్రజాసేవ జీవిత రజతోత్సవ పండుగ!| Apo Dr AS Ranjith Ophir
lx9Y0aWKpM8,channel,03-12-2025 | 8వ యేసుక్రీస్తు జన్మదిన వేడుకలు | Srirampur | Apostle Dr AS Ranjith Ophir
fIjQjrIdYPE,channel,03-12-2025 | 8వ యేసుక్రీస్తు జన్మదిన వేడుకలు | Srirampur | Apostle Dr AS Ranjith Ophir
FIZucjoRKzE,channel,03-12-2025 | 8వ యేసుక్రీస్తు జన్మదిన వేడుకలు | Srirampur | Apostle Dr AS Ranjith Ophir
-SCQRuGKoew,channel,03-12-2025 | House inaugration ceremony | Apostle Dr AS Ranjith Ophir
RCsOPY6rl88,channel,30-11-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
ZeZaJ89KJ7Y,channel,30-11-2025 | Sunday Service | First Message | Central Church | Apostle Dr AS Ranjith Ophir
7Z7L1qzfB7g,channel,#ksm 254: Ksheerasagara Madhanam क्षीरसागर मंथन #QandA Ranjith Ophir l Mark Babu 29-11-2025
i5q-7B_LD2U,channel,26-11-2025 | హస్త నిక్షేపణ సిల్వర్ జూబ్లీ కృతజ్ఞతా మహోత్సవం | Dr AS Ranjith Ophir
ZXs1_bOFnk0,channel,26-11-2025 | హస్త నిక్షేపణ సిల్వర్ జూబ్లీ కృతజ్ఞతా మహోత్సవం | Dr AS Ranjith Ophir
lV9sYOBc3cY,channel,26-11-2025 | హస్త నిక్షేపణ సిల్వర్ జూబ్లీ కృతజ్ఞతా మహోత్సవం | Dr AS Ranjith Ophir
6nfaR7Kxb3A,channel,26-11-2025 | పాస్టర్ దాసుబాబు 25వ హస్త నిక్షేపణ ఉపవాస కూడిక| విశాఖపట్నం| Apostle Dr AS Ranjith Ophir
Wn5_fjrih0M,channel,23-11-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
-Bh3cXO964Y,channel,23-Nov-2025 | Sunday Service | First Message | Malkajgiri Church | Apostle Dr AS Ranjith Ophir
AJyvW7jToio,channel,#ksm 253: Ksheerasagara Madhanam क्षीरसागर मंथन #QandA Ranjith Ophir l 22-11-2025
oLGxD3BypRQ,channel,"17-11-2025 | Thanks Giving Prayer @Himabindu & Jeevan's Home, Pragathi Nagar"
H-q4bQwPdlE,channel,16-11-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
1c4RMCOS1Ws,channel,1
OzK-h7c5itU,channel,#ksm 251: Ksheerasagara Madhanam क्षीरसागर मंथन #QandA Ranjith Ophir l Mark Babu 15-11-2025
jF_3txYK0KM,channel,14-Nov-25 | అంత్యకాల సహవాస కూడికలు | Morning Meeting Day 3 | Apostle Dr A S Ranjeet Ophir
B7AP8CirbnE,channel,14-Nov-25 | అంత్యకాల సహవాస కూడికలు | Morning Meeting Day 3 | Apostle Dr A S Ranjeet Ophir
x6E3fdMfXfM,channel,13-Nov-25 | అంత్యకాల సహవాస కూడికలు | Evening Meeting Day 2 | Apostle Dr A S Ranjeet Ophir
wy_X3WGGjL8,channel,13-Nov-25 | అంత్యకాల సహవాస కూడికలు | Day 2 | Apostle Dr A S Ranjeet Ophir
B75ePWVjsxY,channel,13-Nov-25 | అంత్యకాల సహవాస కూడికలు | Day 2 | Apostle Dr A S Ranjeet Ophir
uK1DwqWlsW4,channel,13-Nov-25 | అంత్యకాల సహవాస కూడికలు | Evening Meeting Day 2 | Apostle Dr A S Ranjeet Ophir
Asliv2jJxTU,channel,13-Nov-25 | అంత్యకాల సహవాస కూడికలు | Morning  Day 2 | Apostle Dr A S Ranjeet Ophir
eIos8hh42S4,channel,12-Nov-25 | అంత్యకాల సహవాస కూడికలు | Day 1 | Apostle Dr A S Ranjeet Ophir
jfQYOqOf6xs,channel,11-Nov-2025 | Youth Meeting | Pas Raghueel | Apostle Dr AS Ranjeet Ophir
RH4AsqFy84A,channel,10-11-2025 |  తెలంగాణ రాష్ట్ర అభిషిక్త దైవజనుల సహవాసము! | Ophir Ministries
FavXWMjWl40,channel,10-11-2025 |  తెలంగాణ రాష్ట్ర అభిషిక్త దైవజనుల సహవాసము! | Ophir Ministries
j7PsTEArYJU,channel,10-11-2025 |  తెలంగాణ రాష్ట్ర అభిషిక్త దైవజనుల సహవాసము! | Ophir Ministries
V7BzBXJC3Qg,channel,09-11-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
ISaWk7TjiFA,channel,09-Nov-2025 | Sunday Service | First Message | Malkajgiri Church | Apostle Dr AS Ranjith Ophir
SOhZV-d6rHo,channel,09-11-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
SxcYbQWPzQg,channel,#ksm 251: Ksheerasagara Madhanam क्षीरसागर मंथन #QandA Ranjith Ophir l Mark Babu 08-11-2025
aOuEwoYOUss,channel,Children Ministry Song - Devuni Sanghamulo Song by ACE Teachers | World Sunday School Day | 02- Nov
fnAyFlROZpU,channel,27-Oct-2025 | Ophir Ministries Manchirevula Branch's | 16th Anniversar | Apostle Dr AS Ranjeet Ophir
QVC4D37y-Ms,channel,31-Oct-2025 | Manohar weds Bhagya Laxmi | Wedding ceremony | Apostle Dr AS Ranjeet Ophir
-3pb_o9synQ,channel,02- Nov-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjeet Ophir
T0u7LlG3vmg,channel,02- Nov-2025 |  World Sunday School Day Celebrations | Central Church | Ophir Ministries
V2O8K0yyeFs,channel,#ksm 250: Ksheerasagara Madhanam क्षीरसागर मंथन #QandA Ranjith Ophir l Mark Babu 01-11-2025
xy-d7bmDpYE,channel,కృతజ్ఞత కూడిక !విజయవాడ
vjw-0ECme4U,channel,26-Oct-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
GxK6qxgn33s,channel,26-Oct-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjith Ophir
EnF_5jc0PKM,channel,#ksm 249: Ksheerasagara Madhanam क्षीरसागर मंथन #QandA Ranjith Ophir l Mark Babu 25-10-2025
G_GoCyNEtc8,channel,24-Sep-2024 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 858 | Apo Dr AS Ranjeet Ophir
IhJ4CyDmLWw,channel,19-Oct-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjeet Ophir
PGvXlfVq52k,channel,19-Oct-2025 | Sunday Service | First Message | Malkajgiri Church | Apostle Dr AS Ranjeet Ophir
YX5nTYA2S_A,channel,#ksm 248: Ksheerasagara Madhanam क्षीरसागर मंथन #QandA Ranjith Ophir l Mark Babu 18-10-2025
SPS16OR5Qgk,channel,లేఖనాలు తెలియని వారు దేవునికి ఇస్టులు అయినారు
mWTS7ZuHfxU,channel,1000 యేoడ్ల అంధకార యుగంలో దేవునితో నడిచినవారు!
8jb2wohg9VM,channel,నిత్య జీవ మార్గము తెలిసిన హనోకు!
rEI1Bucfmgo,channel,త్రికాలములలో ఉండు వానిపై విశ్వాసం చూపిన వారెవరు??
Z-5X0TxFY7g,channel,16-Oct-2025 | ఉభయగోదావరి జిల్లాల అభిషిక్త సేవకుల సదస్సు | Narsapur | Andhra Pradesh | Apo Dr Ophir
PFjTCAxoW84,channel,అవకాశం లేదా? సరే! అవకాశం ఉందా?? ఖబడ్దార్!!
1ly8ZpYIZZg,channel,ఏదైనా Subject to conditions!!
aIX_PhNj89U,channel,మానవ రక్షణ యజ్ఞముకు అడ్డుపడ్డ పేతురు!!
uJFSweN6B3s,channel,క్రైస్తవ సంగీత ప్రపంచం లో ప్రభంజనం సృష్టించిన ఇద్దరు దైవారాధకుల అపురూప సమావేశం!!
FqiTI-l5Yf4,channel,12-Oct-2025 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjeet Ophir
I6wGu8hoEoY,channel,12-Oct-2025 | Sunday Service | First Message | Central Church | Apostle Dr AS Ranjeet Ophir
